Date,Open,High,Low,Close,Adj Close,Volume
2022-07-11,164.000000,166.550003,163.399994,166.199997,166.199997,256873
2022-07-12,164.850006,165.750000,162.350006,164.550003,164.550003,318503
2022-07-13,163.899994,164.800003,160.600006,162.750000,162.750000,319032
2022-07-14,162.699997,163.550003,158.050003,159.899994,159.899994,297847
2022-07-15,160.600006,165.750000,159.600006,165.149994,165.149994,310945
2022-07-18,165.399994,168.000000,165.000000,165.399994,165.399994,284896
2022-07-19,165.000000,167.649994,163.050003,167.500000,167.500000,262943
2022-07-20,167.000000,169.649994,166.449997,167.050003,167.050003,366370
2022-07-21,166.300003,171.050003,166.199997,171.000000,171.000000,345017
2022-07-22,170.399994,172.850006,169.899994,171.100006,171.100006,278755
2022-07-25,170.199997,170.800003,168.600006,169.800003,169.800003,241115
2022-07-26,169.199997,171.199997,167.949997,169.500000,169.500000,227603
2022-07-27,169.399994,171.149994,167.649994,167.800003,167.800003,334911
2022-07-28,168.600006,171.300003,167.649994,170.699997,170.699997,394743
2022-07-29,179.000000,185.800003,178.699997,185.350006,185.350006,701803
2022-08-01,184.750000,187.199997,183.149994,185.399994,185.399994,311997
2022-08-02,185.199997,186.399994,182.699997,185.500000,185.500000,279981
2022-08-03,186.699997,189.500000,184.300003,189.500000,189.500000,403674
2022-08-04,190.000000,193.600006,189.550003,190.649994,190.649994,351904
2022-08-05,190.399994,192.199997,187.800003,188.350006,188.350006,308189
2022-08-08,190.000000,191.100006,187.899994,188.350006,188.350006,190029
2022-08-09,188.100006,188.199997,185.750000,187.000000,187.000000,241872
2022-08-10,186.199997,191.250000,184.649994,190.100006,190.100006,309442
2022-08-11,191.000000,192.050003,189.699997,189.899994,189.899994,244258
2022-08-12,189.899994,191.100006,188.050003,188.050003,188.050003,219533
2022-08-15,189.199997,190.300003,187.899994,188.899994,188.899994,136523
2022-08-16,189.800003,190.100006,187.649994,188.250000,188.250000,203389
2022-08-17,189.300003,191.300003,185.750000,186.449997,186.449997,291858
2022-08-18,186.050003,187.750000,185.399994,187.300003,187.300003,219455
2022-08-19,187.000000,187.350006,185.100006,186.199997,186.199997,194247
2022-08-22,185.399994,185.600006,180.050003,180.850006,180.850006,278651
2022-08-23,179.000000,181.050003,178.399994,180.600006,180.600006,273284
2022-08-24,179.399994,182.600006,178.699997,182.399994,182.399994,171068
2022-08-25,184.449997,184.699997,181.199997,182.449997,182.449997,169348
2022-08-26,183.250000,184.399994,177.250000,178.399994,178.399994,296884
2022-08-29,175.949997,176.649994,172.600006,174.500000,174.500000,232661
2022-08-30,175.000000,178.050003,174.100006,175.100006,175.100006,162934
2022-08-31,175.600006,176.399994,173.000000,173.000000,173.000000,369759
2022-09-01,170.949997,172.250000,169.149994,170.149994,170.149994,371309
2022-09-02,171.449997,177.050003,170.350006,176.350006,176.350006,364216
2022-09-05,171.399994,175.600006,170.300003,174.750000,174.750000,235852
2022-09-06,174.850006,176.250000,172.899994,174.850006,174.850006,218867
2022-09-07,173.649994,175.699997,173.149994,174.300003,174.300003,181305
2022-09-08,175.800003,176.600006,172.100006,175.550003,175.550003,210136
2022-09-09,175.649994,180.100006,175.649994,179.399994,179.399994,258781
2022-09-12,179.800003,182.899994,179.300003,182.800003,182.800003,277657
2022-09-13,183.600006,184.699997,178.149994,178.149994,178.149994,315959
2022-09-14,176.399994,178.699997,176.050003,178.300003,178.300003,289995
2022-09-15,178.000000,178.399994,171.199997,171.199997,171.199997,386705
2022-09-16,168.800003,169.199997,165.050003,166.250000,166.250000,625692
2022-09-19,165.199997,168.449997,163.899994,168.050003,168.050003,240237
2022-09-20,168.199997,168.199997,161.300003,161.800003,161.800003,389931
2022-09-21,160.500000,163.550003,159.750000,163.550003,163.550003,321993
2022-09-22,160.000000,162.649994,157.899994,157.899994,157.899994,441927
2022-09-23,158.000000,158.199997,152.300003,154.949997,154.949997,470473
2022-09-26,153.800003,156.550003,153.000000,155.100006,155.100006,366935
2022-09-27,155.350006,158.750000,155.199997,155.949997,155.949997,420369
2022-09-28,153.399994,162.300003,153.050003,162.000000,162.000000,604047
2022-09-29,161.750000,161.750000,156.399994,159.649994,159.649994,431961
2022-09-30,160.899994,166.100006,159.649994,165.500000,165.500000,521923
2022-10-03,163.149994,165.199997,159.250000,164.850006,164.850006,428428
2022-10-04,166.850006,174.100006,166.649994,174.100006,174.100006,541800
2022-10-05,172.750000,175.750000,171.800003,172.899994,172.899994,296960
2022-10-06,173.399994,173.699997,168.899994,170.949997,170.949997,444053
2022-10-07,169.000000,169.750000,163.050003,164.000000,164.000000,500631
2022-10-10,162.100006,165.350006,161.699997,163.000000,163.000000,373120
2022-10-11,161.500000,161.850006,158.449997,160.550003,160.550003,436190
2022-10-12,160.000000,161.600006,157.850006,159.699997,159.699997,411336
2022-10-13,159.350006,161.800003,153.000000,161.800003,161.800003,561174
2022-10-14,163.550003,165.800003,160.750000,161.449997,161.449997,527445
2022-10-17,162.800003,166.949997,161.050003,165.800003,165.800003,369875
2022-10-18,168.500000,169.800003,164.649994,165.250000,165.250000,520708
2022-10-19,165.199997,166.149994,162.300003,162.899994,162.899994,410765
2022-10-20,162.199997,167.199997,161.600006,166.500000,166.500000,419805
2022-10-21,165.100006,166.050003,162.500000,164.449997,164.449997,464077
2022-10-24,166.149994,169.949997,165.850006,169.350006,169.350006,475581
2022-10-25,170.600006,173.800003,168.850006,173.000000,173.000000,585929
2022-10-26,171.899994,175.399994,171.850006,174.050003,174.050003,615867
2022-10-27,170.300003,172.750000,164.600006,170.949997,170.949997,896669
2022-10-28,169.399994,172.500000,168.750000,172.050003,172.050003,536065
2022-10-31,172.500000,172.500000,166.250000,166.250000,166.250000,624382
2022-11-01,167.399994,171.550003,166.550003,167.449997,167.449997,467638
2022-11-02,167.500000,168.699997,161.750000,161.899994,161.899994,648382
2022-11-03,159.399994,160.250000,157.300003,158.399994,158.399994,470145
2022-11-04,158.500000,162.100006,157.750000,160.300003,160.300003,578486
2022-11-07,159.000000,161.350006,158.100006,160.800003,160.800003,422216
2022-11-08,160.399994,166.399994,159.550003,166.399994,166.399994,422063
2022-11-09,165.300003,166.649994,163.699997,165.500000,165.500000,327096
2022-11-10,165.000000,175.699997,164.000000,175.100006,175.100006,601864
2022-11-11,177.000000,183.100006,176.000000,181.899994,181.899994,751474
2022-11-14,182.000000,182.899994,179.949997,181.250000,181.250000,363459
2022-11-15,181.800003,183.149994,180.300003,181.850006,181.850006,439501
2022-11-16,181.600006,182.649994,178.600006,179.100006,179.100006,529961
2022-11-17,180.199997,180.899994,177.449997,178.649994,178.649994,282511
2022-11-18,178.850006,179.600006,176.600006,178.050003,178.050003,325913
2022-11-21,176.500000,178.899994,175.500000,177.800003,177.800003,283172
2022-11-22,177.000000,179.600006,175.300003,179.000000,179.000000,291695
2022-11-23,179.699997,179.699997,177.149994,179.350006,179.350006,264728
2022-11-24,179.350006,181.399994,179.050003,179.649994,179.649994,144412
2022-11-25,179.399994,180.199997,178.750000,179.899994,179.899994,166721
2022-11-28,179.100006,179.800003,176.949997,178.050003,178.050003,313295
2022-11-29,178.949997,178.949997,172.500000,172.750000,172.750000,283481
2022-11-30,173.550003,174.300003,171.000000,171.000000,171.000000,964560
2022-12-01,174.399994,179.500000,174.100006,178.600006,178.600006,415542
2022-12-02,178.449997,179.800003,175.449997,177.649994,177.649994,304092
2022-12-05,176.649994,176.649994,172.699997,173.399994,173.399994,255279
2022-12-06,172.000000,172.899994,169.300003,169.949997,169.949997,392280
